"REF_DATE","GEO","DGUID","Release","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-12-14","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","707","","","","0"
"2013-12-21","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","727","","","","0"
"2013-12-28","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","701","","","","0"
"2014-01-04","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","752","","","","0"
"2014-01-11","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","764","","","","0"
"2014-01-18","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","702","","","","0"
"2014-01-25","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","667","","","","0"
"2014-02-01","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","627","","","","0"
"2014-02-08","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","657","","","","0"
"2014-02-15","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","691","","","","0"
"2014-02-22","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","651","","","","0"
"2014-03-01","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","700","","","","0"
"2014-03-08","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","627","","","","0"
"2014-03-15","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","623","","","","0"
"2014-03-22","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","664","","","","0"
"2014-03-29","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","701","","","","0"
"2014-04-05","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","651","","","","0"
"2014-04-12","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","611","","","","0"
"2014-04-19","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","619","","","","0"
"2014-04-26","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","644","","","","0"
"2014-05-03","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","624","","","","0"
"2014-05-10","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","609","","","","0"
"2014-05-17","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","631","","","","0"
"2014-05-24","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","641","","","","0"
"2014-05-31","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","617","","","","0"
"2014-06-07","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","609","","","","0"
"2014-06-14","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","584","","","","0"
"2014-06-21","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","676","","","","0"
"2014-06-28","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","572","","","","0"
"2014-07-05","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","563","","","","0"
"2014-07-12","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","626","","","","0"
"2014-07-19","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","610","","","","0"
"2014-07-26","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","566","","","","0"
"2014-08-02","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","621","","","","0"
"2014-08-09","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","624","","","","0"
"2014-08-16","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","630","","","","0"
"2014-08-23","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","606","","","","0"
"2014-08-30","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","589","","","","0"
"2014-09-06","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","615","","","","0"
"2014-09-13","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","643","","","","0"
"2014-09-20","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","631","","","","0"
"2014-09-27","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","642","","","","0"
"2014-10-04","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","629","","","","0"
"2014-10-11","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","674","","","","0"
"2014-10-18","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","647","","","","0"
"2014-10-25","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","675","","","","0"
"2014-11-01","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","663","","","","0"
"2014-11-08","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","678","","","","0"
"2014-11-15","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","631","","","","0"
"2014-11-22","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","706","","","","0"
"2014-11-29","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","721","","","","0"
"2014-12-06","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","673","","","","0"
"2014-12-13","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","747","","","","0"
"2014-12-20","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","702","","","","0"
"2014-12-27","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","704","","","","0"
"2015-01-03","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","791","","","","0"
"2015-01-10","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","844","","","","0"
"2015-01-17","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","742","","","","0"
"2015-01-24","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","760","","","","0"
"2015-01-31","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","737","","","","0"
"2015-02-07","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","702","","","","0"
"2015-02-14","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","683","","","","0"
"2015-02-21","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","636","","","","0"
"2015-02-28","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","700","","","","0"
"2015-03-07","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","668","","","","0"
"2015-03-14","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","694","","","","0"
"2015-03-21","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","679","","","","0"
"2015-03-28","British Columbia, place of occurrence","2016A000259","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660943","11.36.1","664","","","","0"
